Time,State,Altitude,ADXL_Acceleration_X,ADXL_Acceleration_Y,ADXL_Acceleration_Z,IMU_Acceleration_X,IMU_Acceleration_Y,IMU_Acceleration_Z,Linear_Acceleration_X,Linear_Acceleration_Y,Linear_Acceleration_Z,Euler_Angle_X,Euler_Angle_Y,Euler_Angle_Z,Gravity_X,Gravity_Y,Gravity_Z,Kalman_Acceleration,Kalman_Velocity,Kalman_Altitude,Orientation(Beta)
5.0680,GROUND,0.5625,-8.3945,-0.7453,4.4718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-3.4257,-3.9574,0.1891,10.9375
5.1006,GROUND,0.7500,-8.3553,-0.7845,4.5503,-8.2100,-0.9700,5.0800,0.0400,0.0300,-0.1000,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-4.5350,-4.1804,0.5105,10.9375
5.1348,GROUND,0.7500,-8.4337,-0.7845,4.5111,-8.2100,-0.9700,5.0800,0.0100,-0.0100,-0.1200,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.0034,-4.3356,0.6061,10.9375
5.1687,GROUND,-0.3750,-8.3945,-0.8238,4.4326,-8.2100,-0.9700,5.0800,0.0100,-0.0100,-0.1200,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.2328,-4.5735,-0.0551,10.9375
5.1995,GROUND,-0.5000,-8.4337,-0.8238,4.4326,-8.2400,-1.0100,5.0700,0.0200,0.0000,-0.1400,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.3201,-4.7853,-0.3919,10.9375
5.2340,GROUND,0.7500,-8.3945,-0.7845,4.4718,-8.2400,-0.9800,5.0600,0.0200,0.0000,-0.1400,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.3290,-4.8096,0.2519,10.9375
5.2689,GROUND,0.5000,-8.3945,-0.7453,4.5111,-8.2400,-0.9400,5.0900,0.0200,0.0200,-0.0700,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.3083,-4.9263,0.3457,10.9375
5.3013,GROUND,0.8750,-8.3945,-0.7845,4.5111,-8.2400,-0.9900,4.9900,0.0200,0.0200,-0.0700,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.3004,-4.9903,0.6141,10.9375
5.3331,GROUND,0.0625,-8.4337,-0.7845,4.4718,-8.2600,-1.0100,5.0300,0.0000,-0.0100,-0.1500,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.3217,-5.2398,0.2051,10.9375
5.3675,GROUND,0.5000,-8.3945,-0.7845,4.5111,-8.2600,-1.0100,5.0300,0.0300,0.0000,-0.0600,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.3055,-5.3260,0.3205,10.9375
5.4013,GROUND,1.5000,-8.3945,-0.7845,4.5895,-8.2600,-1.0100,5.0300,0.0700,0.0300,-0.0600,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.2507,-5.2139,0.9886,10.9375
5.4333,GROUND,-0.8750,-8.3553,-0.7453,4.5503,-8.2600,-1.0100,5.0300,0.0100,0.0300,-0.1300,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.2544,-5.7456,-0.2325,10.9375
5.4641,GROUND,-0.0625,-8.4337,-0.7845,4.4718,-8.2700,-1.0200,5.0100,-0.0100,-0.0200,-0.1700,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.3041,-5.8341,-0.2009,10.9375
5.4980,GROUND,0.0000,-8.4337,-0.8238,4.4718,-8.2600,-1.0300,5.0100,-0.0100,-0.0200,-0.1700,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.3230,-5.9074,-0.1513,10.9375
5.5320,GROUND,-0.4375,-8.3945,-0.8238,4.5111,-8.2400,-1.0100,5.0800,-0.0100,-0.0200,-0.1700,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.3061,-6.1110,-0.4063,10.9375
5.5658,GROUND,0.3125,-8.3945,-0.7453,4.5503,-8.2400,-1.0100,5.0800,-0.0100,-0.0200,-0.1700,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.2753,-6.0180,-0.0269,10.9375
5.5951,GROUND,-0.5625,-8.3945,-0.7453,4.5503,-8.2400,-1.0100,5.0800,0.0000,0.0000,-0.0700,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.2636,-6.2858,-0.4337,10.9375
5.6269,GROUND,0.9375,-8.3945,-0.7845,4.4326,-8.2500,-1.0200,5.0200,0.0000,-0.0200,-0.1500,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.3317,-5.9491,0.3410,10.9375
5.6609,GROUND,-0.3125,-8.4337,-0.8238,4.4718,-8.2500,-1.0200,5.0400,0.0000,-0.0200,-0.1200,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.3337,-6.2952,-0.1485,10.9375
5.6966,GROUND,-0.8125,-8.4337,-0.8238,4.5111,-8.2400,-0.9700,5.0700,0.0000,-0.0200,-0.1200,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.3102,-6.6315,-0.6419,10.9375
5.7292,GROUND,-0.3750,-8.4729,-0.7845,4.5895,-8.2400,-0.9700,5.0400,0.0000,-0.0200,-0.1200,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.2526,-6.6262,-0.5593,10.9375
5.7627,GROUND,0.6250,-8.4337,-0.7453,4.4718,-8.2600,-0.9700,5.0200,0.0000,0.0200,-0.1400,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.3032,-6.2641,0.0976,10.9375
5.7962,GROUND,0.5000,-8.3945,-0.7845,4.5111,-8.2300,-1.0100,5.0500,0.0200,-0.0100,-0.1300,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.2984,-6.1945,0.2645,10.9375
5.8323,GROUND,-2.0000,-8.3945,-0.7845,4.5111,-8.2300,-1.0100,5.0500,0.0500,0.0000,-0.0900,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.2969,-7.2097,-1.2314,10.9375
5.8653,GROUND,-2.6250,-8.3945,-0.8238,4.5111,-8.2500,-1.0000,5.0600,0.0000,0.0000,-0.1200,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.2963,-7.8691,-2.1964,10.9375
5.8989,GROUND,0.7500,-8.4337,-0.8630,4.4718,-8.2500,-1.0000,5.0600,0.0000,0.0000,-0.1200,359.9375,-57.3750,10.9375,-8.2600,-1.0000,5.1800,-5.3197,-6.7173,-0.4454,10.9375
